"Time","P_FW - I45","P_FW - I49","P_FW - I50","P_FW - I52","P_FW - I53","P_FW - I54","P_FW - I55","P_FW - I56","P_FW - I57","P_FW - I58","%FW - I45","%FW - I49","%FW - I50","%FW - I52","%FW - I53","%FW - I54","%FW - I55","%FW - I56","%FW - I57","%FW - I58"
2026-08-10 01:00:00,0.0400 Mpa,0.0972 Mpa,0.384 Mpa,0.00448 Mpa,0.0904 Mpa,0.483 Mpa,0.0508 Mpa,0.0776 Mpa,0.134 Mpa,0.0325 Mpa,8.80%,7.46%,11.0%,5.05%,11.0%,18.9%,5.24%,9.07%,7.34%,3.44%
2026-08-10 03:00:00,0.0257 Mpa,0.502 Mpa,0.0557 Mpa,,0.0381 Mpa,0.305 Mpa,0.202 Mpa,0.0645 Mpa,0.0613 Mpa,0.0209 Mpa,8.36%,19.3%,18.6%,,8.93%,12.7%,10.5%,3.31%,5.57%,2.45%
2026-08-10 05:00:00,0.0858 Mpa,0.117 Mpa,0.406 Mpa,,0.106 Mpa,0.108 Mpa,0.235 Mpa,0.0314 Mpa,0.124 Mpa,0.238 Mpa,10.2%,7.56%,18.1%,,11.4%,7.05%,11.3%,2.48%,6.91%,8.09%
2026-08-10 07:00:00,0.0413 Mpa,0.0417 Mpa,0.0781 Mpa,,0.0706 Mpa,0.424 Mpa,0.262 Mpa,0.00956 Mpa,0.143 Mpa,0.201 Mpa,8.62%,4.86%,4.43%,,10.6%,16.7%,12.1%,2.02%,8.28%,7.41%
2026-08-10 09:00:00,0.0826 Mpa,0.0996 Mpa,0.161 Mpa,,0.142 Mpa,0.121 Mpa,0.344 Mpa,0.0227 Mpa,0.0176 Mpa,0.107 Mpa,9.69%,6.52%,6.65%,,12.9%,8.07%,14.7%,2.44%,3.86%,5.21%
2026-08-10 11:00:00,0.0787 Mpa,0.0530 Mpa,0.0196 Mpa,,0.515 Mpa,0.0744 Mpa,0.337 Mpa,0.159 Mpa,0.920 Mpa,0.140 Mpa,9.72%,6.12%,2.55%,,24.4%,6.04%,14.5%,6.66%,30.7%,6.45%
2026-08-10 13:00:00,0.135 Mpa,0.00584 Mpa,0.0557 Mpa,,,0.0910 Mpa,0.350 Mpa,0.0107 Mpa,0.187 Mpa,0.215 Mpa,11.0%,4.25%,4.17%,,,7.22%,14.7%,1.81%,9.48%,8.53%
2026-08-10 15:00:00,0.0763 Mpa,0.115 Mpa,0.329 Mpa,,0.175 Mpa,0.0814 Mpa,0.391 Mpa,0.260 Mpa,0.137 Mpa,0.195 Mpa,9.28%,7.80%,11.5%,,13.9%,5.27%,15.8%,9.54%,12.0%,7.03%
2026-08-10 17:00:00,0.0555 Mpa,0.365 Mpa,,,0.0183 Mpa,0.140 Mpa,0.123 Mpa,0.0746 Mpa,0.691 Mpa,0.185 Mpa,8.77%,15.0%,,,8.18%,8.19%,7.66%,4.10%,23.8%,6.92%
2026-08-10 19:00:00,0.00644 Mpa,0.0970 Mpa,,,0.482 Mpa,0.144 Mpa,0.505 Mpa,0.401 Mpa,0.0642 Mpa,0.0424 Mpa,7.74%,7.63%,,,22.2%,8.84%,19.8%,13.0%,5.64%,3.06%
2026-08-10 21:00:00,0.514 Mpa,0.0901 Mpa,0.0234 Mpa,,0.0729 Mpa,0.0414 Mpa,0.388 Mpa,0.259 Mpa,0.478 Mpa,0.180 Mpa,21.6%,8.06%,2.95%,,7.47%,10.5%,16.1%,9.21%,17.9%,6.21%
2026-08-10 23:00:00,0.665 Mpa,0.138 Mpa,,,0.0934 Mpa,0.0936 Mpa,0.136 Mpa,0.163 Mpa,0.553 Mpa,0.0123 Mpa,25.3%,9.23%,,,9.98%,7.94%,7.68%,6.34%,19.0%,2.03%
2026-08-11 01:00:00,0.0921 Mpa,0.0629 Mpa,0.0240 Mpa,,0.0216 Mpa,0.0718 Mpa,0.234 Mpa,0.120 Mpa,0.177 Mpa,0.0332 Mpa,9.38%,6.24%,2.56%,,7.95%,20.4%,11.5%,5.35%,11.1%,1.77%
2026-08-11 03:00:00,0.708 Mpa,0.174 Mpa,,,0.0264 Mpa,0.138 Mpa,0.437 Mpa,0.0157 Mpa,0.772 Mpa,0.138 Mpa,26.4%,9.56%,,,9.19%,7.65%,17.6%,2.07%,25.7%,5.92%
2026-08-11 05:00:00,0.114 Mpa,0.0277 Mpa,,,0.0710 Mpa,0.146 Mpa,0.228 Mpa,0.260 Mpa,0.145 Mpa,0.0377 Mpa,10.4%,5.94%,,,10.5%,7.82%,10.7%,8.58%,7.82%,2.34%
2026-08-11 07:00:00,0.0626 Mpa,0.0236 Mpa,,,,0.290 Mpa,0.160 Mpa,0.238 Mpa,0.765 Mpa,0.0332 Mpa,10.1%,6.19%,,,,12.2%,8.07%,7.65%,25.8%,1.17%
2026-08-11 09:00:00,0.0307 Mpa,0.0607 Mpa,,,,0.142 Mpa,0.207 Mpa,0.283 Mpa,0.174 Mpa,0.169 Mpa,8.43%,7.34%,,,,7.93%,9.45%,9.04%,9.42%,4.93%
2026-08-11 11:00:00,0.424 Mpa,0.180 Mpa,,,0.0286 Mpa,0.0924 Mpa,0.477 Mpa,0.195 Mpa,0.871 Mpa,0.00955 Mpa,19.1%,9.76%,,,9.29%,6.56%,18.8%,6.51%,28.5%,0.863%
2026-08-11 13:00:00,0.0361 Mpa,0.0491 Mpa,,,0.227 Mpa,0.671 Mpa,0.630 Mpa,0.282 Mpa,0.0775 Mpa,0.129 Mpa,8.62%,6.38%,,,15.9%,24.2%,23.7%,9.60%,6.21%,4.97%
2026-08-11 15:00:00,0.202 Mpa,0.127 Mpa,,,0.0136 Mpa,0.142 Mpa,0.583 Mpa,0.176 Mpa,0.00932 Mpa,0.196 Mpa,13.1%,7.62%,,,7.74%,7.85%,22.4%,6.40%,4.18%,6.08%
2026-08-11 17:00:00,0.0273 Mpa,0.0312 Mpa,,,0.210 Mpa,0.281 Mpa,0.161 Mpa,0.227 Mpa,0.0620 Mpa,0.116 Mpa,8.45%,4.71%,,,14.9%,12.8%,8.89%,8.60%,5.28%,5.89%
2026-08-11 19:00:00,0.0574 Mpa,0.221 Mpa,,,0.0173 Mpa,0.154 Mpa,0.0286 Mpa,0.0622 Mpa,0.0181 Mpa,0.0135 Mpa,9.24%,11.6%,,,23.5%,8.65%,4.58%,3.77%,4.33%,6.77%
2026-08-11 21:00:00,0.0463 Mpa,0.0425 Mpa,0.0240 Mpa,,0.144 Mpa,0.223 Mpa,0.300 Mpa,0.0974 Mpa,0.0686 Mpa,0.268 Mpa,8.89%,4.85%,2.79%,,12.2%,10.3%,13.5%,4.75%,5.82%,9.48%
2026-08-11 23:00:00,0.122 Mpa,0.0786 Mpa,0.117 Mpa,,0.204 Mpa,0.253 Mpa,0.266 Mpa,0.0872 Mpa,0.103 Mpa,0.0593 Mpa,10.5%,6.65%,5.19%,,14.2%,11.3%,12.0%,4.52%,6.72%,4.02%
2026-08-12 01:00:00,1.35 Mpa,0.319 Mpa,0.0441 Mpa,,0.0876 Mpa,0.272 Mpa,0.0975 Mpa,0.188 Mpa,0.0829 Mpa,0 Mpa,41.5%,13.5%,2.97%,,10.5%,12.7%,7.08%,10.1%,5.91%,0.400%
2026-08-12 03:00:00,0.0702 Mpa,0.453 Mpa,0.616 Mpa,,0.170 Mpa,0.110 Mpa,0.0270 Mpa,0.0659 Mpa,0.0109 Mpa,0.00197 Mpa,8.04%,17.7%,17.8%,,13.1%,7.46%,4.72%,3.73%,4.08%,46.9%
2026-08-12 05:00:00,0.170 Mpa,0.0467 Mpa,0.360 Mpa,,0.106 Mpa,0.178 Mpa,0.540 Mpa,0.234 Mpa,0.0549 Mpa,0.0777 Mpa,11.9%,7.01%,11.5%,,11.3%,8.66%,20.3%,8.29%,5.77%,4.51%
2026-08-12 07:00:00,0.513 Mpa,0.290 Mpa,0.108 Mpa,,0.157 Mpa,1.35 Mpa,0.103 Mpa,0.233 Mpa,0.0140 Mpa,0.0119 Mpa,20.9%,15.6%,5.11%,,13.3%,43.0%,8.09%,7.91%,4.70%,2.25%
2026-08-12 09:00:00,0.00769 Mpa,0.0437 Mpa,0.0355 Mpa,,0.0778 Mpa,0.405 Mpa,0.745 Mpa,0.0501 Mpa,0.127 Mpa,0.0218 Mpa,7.87%,6.49%,3.11%,,10.3%,14.7%,25.0%,2.77%,8.05%,32.4%
2026-08-12 11:00:00,0.113 Mpa,0.186 Mpa,0.0622 Mpa,,0.137 Mpa,0.346 Mpa,0.416 Mpa,0.412 Mpa,0.111 Mpa,0.0209 Mpa,10.4%,10.5%,4.10%,,12.0%,12.9%,16.3%,13.5%,7.79%,0.624%
2026-08-12 13:00:00,0.167 Mpa,0.0897 Mpa,0.178 Mpa,,0.137 Mpa,0.570 Mpa,0.0327 Mpa,0.133 Mpa,0.156 Mpa,0.128 Mpa,15.0%,8.65%,8.68%,,12.2%,20.3%,4.82%,5.42%,9.04%,12.0%
2026-08-12 15:00:00,0.276 Mpa,0.101 Mpa,0.0204 Mpa,0.000548 Mpa,0.0518 Mpa,0.283 Mpa,0.0122 Mpa,0.200 Mpa,0.0363 Mpa,0.00876 Mpa,14.9%,7.79%,2.61%,4.73%,9.35%,11.6%,3.85%,7.48%,5.44%,4.24%
2026-08-12 17:00:00,0.403 Mpa,0.0811 Mpa,0.0240 Mpa,,0.118 Mpa,0.217 Mpa,0.0733 Mpa,0.0821 Mpa,0.0749 Mpa,0.0490 Mpa,20.3%,8.42%,2.80%,,12.1%,11.4%,6.64%,3.63%,6.52%,6.35%
2026-08-12 19:00:00,0.124 Mpa,0.0251 Mpa,0.0240 Mpa,0 Mpa,0.0566 Mpa,0.162 Mpa,0.00393 Mpa,0.154 Mpa,0.0355 Mpa,0.0355 Mpa,11.5%,5.35%,1.62%,4.23%,10.3%,9.07%,4.19%,6.60%,4.78%,18.3%
2026-08-12 21:00:00,0.111 Mpa,0.0274 Mpa,0.0240 Mpa,0.0748 Mpa,0.153 Mpa,0.183 Mpa,0.0602 Mpa,0.0827 Mpa,0.127 Mpa,0 Mpa,10.6%,6.75%,1.44%,5.58%,13.1%,9.52%,6.02%,4.67%,7.73%,12.6%
2026-08-12 23:00:00,0.290 Mpa,0.0691 Mpa,0.105 Mpa,0.855 Mpa,0.0576 Mpa,0.0390 Mpa,0.226 Mpa,0.00939 Mpa,0.110 Mpa,0 Mpa,15.2%,7.81%,4.40%,27.2%,10.1%,20.9%,10.9%,2.43%,7.01%,4.56%
2026-08-13 01:00:00,0.194 Mpa,0.248 Mpa,0.0765 Mpa,0.422 Mpa,0.100 Mpa,0.197 Mpa,0.0996 Mpa,0.0602 Mpa,0.0358 Mpa,0.0424 Mpa,12.9%,11.0%,3.87%,15.9%,11.4%,9.24%,6.60%,4.01%,4.70%,10.4%
2026-08-13 03:00:00,0.357 Mpa,0.236 Mpa,0.0971 Mpa,0.0368 Mpa,0.309 Mpa,0.123 Mpa,0.00300 Mpa,0.0586 Mpa,0.0194 Mpa,0.109 Mpa,19.7%,11.1%,4.90%,5.32%,17.8%,6.73%,4.18%,3.17%,4.55%,16.3%
2026-08-13 05:00:00,0.751 Mpa,0.212 Mpa,0.0322 Mpa,0.185 Mpa,0.486 Mpa,0.124 Mpa,0.139 Mpa,0.0932 Mpa,0.0576 Mpa,0.0707 Mpa,28.2%,11.0%,3.25%,9.18%,22.4%,7.37%,7.94%,4.40%,5.68%,9.72%
2026-08-13 07:00:00,0.542 Mpa,0.115 Mpa,0.0419 Mpa,0.0739 Mpa,0.0871 Mpa,0.0478 Mpa,0.136 Mpa,0.0393 Mpa,0.0746 Mpa,0.0232 Mpa,24.8%,8.78%,3.14%,6.96%,10.5%,5.65%,8.53%,3.11%,6.06%,3.08%
2026-08-13 09:00:00,0.490 Mpa,0.0814 Mpa,0.0377 Mpa,0.0626 Mpa,0.135 Mpa,0.0436 Mpa,0.0704 Mpa,0.0139 Mpa,0.0805 Mpa,0.0885 Mpa,20.7%,6.89%,3.32%,6.15%,11.2%,5.31%,5.06%,1.92%,6.48%,5.40%
2026-08-13 11:00:00,0.295 Mpa,0.0437 Mpa,0.0889 Mpa,0 Mpa,0.247 Mpa,0.118 Mpa,0.140 Mpa,0.0465 Mpa,0.0585 Mpa,0.0824 Mpa,16.3%,6.62%,4.84%,4.41%,13.5%,6.83%,8.43%,2.87%,5.99%,4.93%
2026-08-13 13:00:00,0.0801 Mpa,0.206 Mpa,0.311 Mpa,0 Mpa,0 Mpa,0.515 Mpa,0.113 Mpa,0.105 Mpa,0.439 Mpa,0.102 Mpa,10.4%,10.8%,11.7%,4.65%,8.90%,18.2%,6.84%,4.91%,17.1%,6.16%
2026-08-13 15:00:00,0.229 Mpa,0.0600 Mpa,0.135 Mpa,0.0543 Mpa,0.486 Mpa,0.140 Mpa,0.0559 Mpa,0.889 Mpa,0.0267 Mpa,0.0811 Mpa,32.7%,7.64%,5.99%,5.62%,21.1%,7.62%,5.36%,28.2%,4.72%,5.91%
2026-08-13 17:00:00,0.190 Mpa,0.0932 Mpa,0.249 Mpa,0.144 Mpa,0.146 Mpa,0.632 Mpa,0.112 Mpa,0.148 Mpa,0.146 Mpa,0.0314 Mpa,37.6%,11.9%,9.49%,8.15%,12.1%,21.7%,6.97%,5.82%,8.65%,2.58%
2026-08-13 19:00:00,0.0322 Mpa,0 Mpa,0.108 Mpa,0.282 Mpa,0.0248 Mpa,0.202 Mpa,0.126 Mpa,0.153 Mpa,0.0116 Mpa,0.0628 Mpa,8.29%,5.20%,5.10%,11.3%,8.37%,9.60%,7.45%,6.33%,4.80%,3.32%
2026-08-13 21:00:00,0.430 Mpa,,0.0685 Mpa,0.0471 Mpa,0.275 Mpa,0.147 Mpa,0.474 Mpa,0.0537 Mpa,0.377 Mpa,0.173 Mpa,19.6%,,4.03%,5.12%,16.6%,8.68%,18.2%,3.34%,15.3%,6.31%
2026-08-13 23:00:00,0.0639 Mpa,,0.0837 Mpa,0.0319 Mpa,0.0724 Mpa,0.0542 Mpa,0.276 Mpa,0.0211 Mpa,0.219 Mpa,0.0805 Mpa,9.16%,,4.28%,3.79%,10.1%,5.31%,11.7%,1.88%,10.5%,3.85%
2026-08-14 01:00:00,0.151 Mpa,,0.0640 Mpa,0.152 Mpa,0.0751 Mpa,0.222 Mpa,0.334 Mpa,0.184 Mpa,0.0965 Mpa,0.182 Mpa,11.9%,,3.65%,8.18%,10.8%,10.7%,12.7%,6.88%,7.25%,6.49%
2026-08-14 03:00:00,0.0953 Mpa,0.257 Mpa,0.0493 Mpa,0.00593 Mpa,0.0687 Mpa,0.161 Mpa,0.0813 Mpa,0.379 Mpa,0.0727 Mpa,0.0875 Mpa,10.1%,13.8%,3.56%,5.04%,9.95%,8.94%,6.22%,12.7%,6.18%,4.13%
2026-08-14 05:00:00,0.0712 Mpa,0.0233 Mpa,0.0144 Mpa,0.401 Mpa,0.0655 Mpa,0.120 Mpa,0.0244 Mpa,0.118 Mpa,0.0679 Mpa,0.0462 Mpa,9.97%,4.84%,2.49%,15.2%,10.2%,8.33%,4.49%,5.43%,5.93%,3.72%
2026-08-14 07:00:00,0.298 Mpa,0.0694 Mpa,0.0143 Mpa,0.230 Mpa,0.149 Mpa,0.129 Mpa,0.168 Mpa,0.242 Mpa,0.0594 Mpa,0.0906 Mpa,15.2%,6.26%,3.07%,10.3%,11.8%,8.11%,9.10%,11.8%,5.77%,4.71%
2026-08-14 09:00:00,0.484 Mpa,0.0424 Mpa,0.0627 Mpa,0.197 Mpa,0.0515 Mpa,0.0283 Mpa,0.0720 Mpa,0.199 Mpa,0.0890 Mpa,0.0415 Mpa,19.8%,5.57%,3.87%,9.84%,9.05%,4.93%,6.17%,8.62%,6.46%,2.22%
2026-08-14 11:00:00,0.154 Mpa,0.154 Mpa,0.0522 Mpa,0.00897 Mpa,0.0887 Mpa,0.117 Mpa,0.138 Mpa,0.159 Mpa,0.475 Mpa,0.0772 Mpa,12.4%,10.3%,3.79%,5.21%,9.98%,7.00%,8.12%,6.66%,17.4%,3.68%
2026-08-14 13:00:00,0.145 Mpa,0.202 Mpa,0.0115 Mpa,0 Mpa,0.108 Mpa,0.106 Mpa,0.134 Mpa,0.660 Mpa,0.0341 Mpa,0.0127 Mpa,12.2%,12.0%,2.78%,5.12%,8.34%,7.24%,6.80%,21.3%,5.60%,2.02%
2026-08-14 15:00:00,0.215 Mpa,0.0852 Mpa,0.159 Mpa,0.0310 Mpa,0.0700 Mpa,0.150 Mpa,0.192 Mpa,0.204 Mpa,0.0462 Mpa,0.0529 Mpa,15.1%,7.14%,7.16%,5.71%,9.08%,8.34%,9.45%,8.06%,5.31%,4.95%
2026-08-14 17:00:00,0.410 Mpa,0.0244 Mpa,0.127 Mpa,0.249 Mpa,0.908 Mpa,0.269 Mpa,0.375 Mpa,0.0963 Mpa,0.0762 Mpa,0.0530 Mpa,19.3%,5.89%,6.00%,11.4%,37.2%,11.5%,15.0%,4.55%,6.41%,8.96%
2026-08-14 19:00:00,0.118 Mpa,0.0997 Mpa,,0.114 Mpa,0.00861 Mpa,0.273 Mpa,0.188 Mpa,0.0600 Mpa,0.187 Mpa,0.0716 Mpa,10.7%,9.29%,,7.20%,8.16%,12.8%,9.27%,3.49%,9.35%,3.77%
2026-08-14 21:00:00,0.204 Mpa,0.151 Mpa,,0.0374 Mpa,0.324 Mpa,0.351 Mpa,0.538 Mpa,0.186 Mpa,0.369 Mpa,0.0390 Mpa,13.1%,10.2%,,5.37%,17.5%,17.4%,20.5%,7.08%,14.8%,3.05%
2026-08-14 23:00:00,0.161 Mpa,0.0100 Mpa,,0.0190 Mpa,0.225 Mpa,0.733 Mpa,0.409 Mpa,0.0441 Mpa,0.236 Mpa,0.0519 Mpa,12.4%,6.49%,,5.24%,15.0%,24.2%,16.4%,3.08%,11.5%,9.08%
2026-08-15 01:00:00,0.0648 Mpa,0.234 Mpa,,0.0903 Mpa,0.0447 Mpa,0.172 Mpa,0.0529 Mpa,0.109 Mpa,0.0921 Mpa,0.197 Mpa,10.1%,12.7%,,6.86%,8.87%,9.02%,5.25%,4.28%,7.19%,7.24%
2026-08-15 03:00:00,0.614 Mpa,0.129 Mpa,,0.119 Mpa,0.0853 Mpa,0.568 Mpa,0.0630 Mpa,0.0988 Mpa,0.0751 Mpa,0.0250 Mpa,24.6%,9.21%,,7.43%,13.6%,20.1%,6.06%,4.30%,6.98%,2.17%
2026-08-15 05:00:00,0.203 Mpa,0.143 Mpa,0.124 Mpa,0.0731 Mpa,0.104 Mpa,0.215 Mpa,0.0232 Mpa,0.0844 Mpa,0.0372 Mpa,0.0543 Mpa,13.2%,8.86%,7.00%,5.91%,12.1%,10.4%,4.88%,4.15%,5.22%,3.50%
2026-08-15 07:00:00,0.0896 Mpa,0.123 Mpa,0.159 Mpa,0.0990 Mpa,0.0301 Mpa,0.115 Mpa,0.0202 Mpa,0.0482 Mpa,0.101 Mpa,0.0773 Mpa,10.3%,8.28%,20.9%,6.65%,9.01%,8.25%,4.79%,2.61%,6.21%,4.50%
2026-08-15 09:00:00,0.127 Mpa,0.367 Mpa,0.0682 Mpa,0.0264 Mpa,0.0439 Mpa,0.142 Mpa,0.235 Mpa,0.250 Mpa,0.115 Mpa,0.0708 Mpa,11.2%,15.6%,5.75%,5.16%,9.02%,8.90%,11.5%,8.81%,6.34%,3.58%
2026-08-15 11:00:00,0.0991 Mpa,0.160 Mpa,0.114 Mpa,0.0601 Mpa,0.129 Mpa,0.345 Mpa,0.0866 Mpa,0.0828 Mpa,0.0974 Mpa,0.0311 Mpa,10.5%,9.40%,11.3%,6.17%,12.2%,14.8%,6.41%,3.40%,5.95%,2.95%
2026-08-15 13:00:00,0.0865 Mpa,0.397 Mpa,0.166 Mpa,0.493 Mpa,0.0136 Mpa,0.0206 Mpa,0.256 Mpa,0.281 Mpa,0.0304 Mpa,0.0569 Mpa,10.6%,17.9%,23.4%,18.7%,7.50%,4.62%,12.0%,9.40%,3.94%,4.47%
2026-08-15 15:00:00,0.0344 Mpa,0.0838 Mpa,0.378 Mpa,0.682 Mpa,0.217 Mpa,0.632 Mpa,0.0275 Mpa,0.0466 Mpa,0.0921 Mpa,0.134 Mpa,8.42%,7.00%,14.0%,23.9%,15.0%,23.2%,4.89%,2.45%,5.61%,6.50%
2026-08-15 17:00:00,0.127 Mpa,0.0952 Mpa,0.652 Mpa,0.0380 Mpa,0.114 Mpa,0.129 Mpa,0.110 Mpa,,0.148 Mpa,0.164 Mpa,10.8%,7.81%,22.2%,4.96%,10.8%,7.88%,7.97%,,7.82%,6.89%
2026-08-15 19:00:00,0.102 Mpa,0.166 Mpa,0.165 Mpa,0.0754 Mpa,0.120 Mpa,0.855 Mpa,0.228 Mpa,,0.0502 Mpa,0.0666 Mpa,16.6%,11.1%,6.60%,6.22%,9.89%,29.7%,10.7%,,5.25%,3.58%
2026-08-15 21:00:00,0.0958 Mpa,0.0983 Mpa,0.155 Mpa,0.0670 Mpa,0.140 Mpa,0.546 Mpa,0.0886 Mpa,,0.0341 Mpa,0.155 Mpa,10.5%,8.48%,6.96%,6.26%,12.4%,20.2%,6.90%,,5.47%,5.47%
2026-08-15 23:00:00,0.166 Mpa,0.0506 Mpa,0.0504 Mpa,0.0651 Mpa,0.0491 Mpa,0.0595 Mpa,0.0693 Mpa,0.0358 Mpa,0.179 Mpa,0.195 Mpa,13.0%,7.14%,3.81%,5.77%,9.77%,6.58%,6.23%,3.26%,8.90%,6.88%
2026-08-16 01:00:00,0.845 Mpa,0.494 Mpa,0.0583 Mpa,0 Mpa,0.0399 Mpa,0.0799 Mpa,0.158 Mpa,,0.0334 Mpa,0.0408 Mpa,29.0%,18.8%,3.94%,4.31%,9.17%,6.85%,8.99%,,4.73%,3.87%
2026-08-16 03:00:00,0.0203 Mpa,0.349 Mpa,0.104 Mpa,0.0818 Mpa,0.108 Mpa,0.197 Mpa,0.0865 Mpa,0.318 Mpa,0.163 Mpa,0.171 Mpa,8.08%,13.7%,5.38%,6.32%,10.9%,10.6%,6.71%,11.5%,8.60%,9.79%
2026-08-16 05:00:00,0.0378 Mpa,0.687 Mpa,0.0566 Mpa,0.145 Mpa,0.0616 Mpa,0.469 Mpa,0.0945 Mpa,0.0419 Mpa,0.0643 Mpa,0.0222 Mpa,8.93%,24.4%,7.44%,7.90%,10.2%,18.8%,6.94%,2.53%,5.66%,4.63%
2026-08-16 07:00:00,0.238 Mpa,0.128 Mpa,0.100 Mpa,0.0287 Mpa,0.0368 Mpa,0.399 Mpa,0.0113 Mpa,0.0546 Mpa,0.0801 Mpa,0.0905 Mpa,15.5%,8.91%,5.87%,5.15%,8.61%,15.9%,3.52%,2.74%,6.65%,4.94%
2026-08-16 09:00:00,0.633 Mpa,0.0939 Mpa,0.107 Mpa,0.0244 Mpa,0.0978 Mpa,0.0880 Mpa,0.239 Mpa,0.0185 Mpa,0.202 Mpa,0.0211 Mpa,24.6%,8.44%,5.42%,5.32%,11.1%,6.61%,11.6%,1.46%,9.72%,5.64%
2026-08-16 11:00:00,0.107 Mpa,0.200 Mpa,0.0775 Mpa,0.0770 Mpa,0.0685 Mpa,0.101 Mpa,0.388 Mpa,0.0270 Mpa,0.240 Mpa,0.0217 Mpa,10.7%,9.99%,13.8%,7.06%,10.6%,9.61%,16.0%,1.85%,11.1%,2.96%
2026-08-16 13:00:00,0.0494 Mpa,0.0538 Mpa,0.149 Mpa,0.0600 Mpa,0.0805 Mpa,,0.431 Mpa,0.388 Mpa,0.101 Mpa,0.137 Mpa,9.21%,6.17%,7.12%,6.73%,10.2%,,17.1%,13.5%,7.29%,5.90%
2026-08-16 15:00:00,0.0752 Mpa,0.0535 Mpa,0.115 Mpa,0.0984 Mpa,0.309 Mpa,,0.295 Mpa,0.0855 Mpa,0.0641 Mpa,0.135 Mpa,9.39%,5.55%,6.04%,7.55%,18.1%,,13.3%,3.58%,6.59%,6.10%
2026-08-16 17:00:00,0.0611 Mpa,0.0239 Mpa,0.0994 Mpa,0.105 Mpa,0.571 Mpa,,0.176 Mpa,0.135 Mpa,0.146 Mpa,0.143 Mpa,9.54%,4.80%,6.03%,6.81%,25.3%,,9.51%,5.53%,8.73%,6.44%
2026-08-16 19:00:00,0.00632 Mpa,0.0474 Mpa,0.0224 Mpa,0.0652 Mpa,0.197 Mpa,,0.00540 Mpa,0.368 Mpa,0.178 Mpa,0.00780 Mpa,7.93%,6.52%,2.84%,5.95%,10.8%,,4.20%,20.3%,9.64%,1.56%
2026-08-16 21:00:00,0.355 Mpa,0.0925 Mpa,0.0771 Mpa,0.0624 Mpa,0.289 Mpa,,0.350 Mpa,0.246 Mpa,0.133 Mpa,0.0221 Mpa,17.8%,7.74%,4.50%,5.90%,24.4%,,14.9%,10.1%,9.51%,1.74%
2026-08-16 23:00:00,0.0397 Mpa,0.111 Mpa,0.0325 Mpa,0.0495 Mpa,1.58 Mpa,,1.22 Mpa,1.13 Mpa,0.0889 Mpa,0.272 Mpa,7.78%,9.18%,2.97%,5.56%,59.0%,,41.4%,34.6%,13.7%,10.9%
2026-08-17 01:00:00,0.130 Mpa,0.0769 Mpa,0.482 Mpa,0.0802 Mpa,0.109 Mpa,,1.42 Mpa,0.115 Mpa,0.168 Mpa,0.120 Mpa,10.7%,8.61%,16.4%,12.5%,9.67%,,46.9%,6.22%,9.28%,5.90%
2026-08-17 03:00:00,0.0758 Mpa,0.130 Mpa,0.00606 Mpa,0.00305 Mpa,0.0760 Mpa,,0 Mpa,0.180 Mpa,0.0764 Mpa,0.0327 Mpa,9.53%,9.11%,2.54%,5.29%,9.44%,,3.20%,14.6%,6.33%,10.3%
2026-08-17 05:00:00,0.310 Mpa,0.0939 Mpa,0.165 Mpa,0.871 Mpa,0.221 Mpa,,,0 Mpa,0.0919 Mpa,0.0369 Mpa,16.1%,7.83%,17.1%,29.1%,15.1%,,,2.70%,6.82%,2.34%
2026-08-17 07:00:00,0.0921 Mpa,0.0244 Mpa,0.393 Mpa,0.174 Mpa,0.103 Mpa,,,0.105 Mpa,0.112 Mpa,0.0502 Mpa,10.1%,5.30%,14.2%,8.79%,11.6%,,,4.11%,7.48%,4.13%
2026-08-17 09:00:00,0.0439 Mpa,0.249 Mpa,0.0395 Mpa,0.0727 Mpa,0.0672 Mpa,,0.00105 Mpa,0.428 Mpa,0.0268 Mpa,0.131 Mpa,8.65%,10.8%,3.51%,6.39%,9.71%,,2.93%,14.4%,4.98%,6.38%
2026-08-17 11:00:00,0.115 Mpa,0.00623 Mpa,0.0738 Mpa,0.232 Mpa,0.307 Mpa,0.261 Mpa,,0.294 Mpa,0.117 Mpa,0.0806 Mpa,10.0%,3.97%,20.3%,11.5%,16.8%,12.0%,,10.6%,7.27%,4.48%
2026-08-17 13:00:00,0.0775 Mpa,0 Mpa,0.0373 Mpa,0.165 Mpa,0.0759 Mpa,0.132 Mpa,,0.120 Mpa,0.0870 Mpa,0.114 Mpa,9.25%,5.62%,6.05%,9.29%,10.6%,12.2%,,4.29%,6.64%,6.85%
2026-08-17 15:00:00,0.322 Mpa,0.0240 Mpa,0.0390 Mpa,0.0502 Mpa,0.122 Mpa,0.0772 Mpa,,0.595 Mpa,0.228 Mpa,0.146 Mpa,16.0%,7.21%,8.28%,5.55%,12.0%,6.45%,,18.7%,10.9%,6.51%
2026-08-17 17:00:00,0.188 Mpa,0.661 Mpa,0.559 Mpa,0.117 Mpa,0.147 Mpa,0.100 Mpa,,0.520 Mpa,0.142 Mpa,0.252 Mpa,12.6%,24.4%,18.9%,7.54%,12.3%,7.51%,,16.7%,7.49%,9.42%
2026-08-17 19:00:00,0.136 Mpa,0.0736 Mpa,0.0915 Mpa,0.493 Mpa,0.0685 Mpa,0.0440 Mpa,,0.285 Mpa,0.0985 Mpa,,11.0%,6.10%,4.91%,18.2%,8.70%,4.98%,,10.5%,6.29%,
