"Time","B_1 - I38","B_2 - I38","B_3 - I38","B_4 - I38","B_5 - I38","B_6 - I38","B_7 - I38","B_8 - I38","B_1 - I39","B_2 - I39","B_3 - I39","B_4 - I39","B_5 - I39","B_6 - I39","B_7 - I39","B_8 - I39","B_1 - I40","B_2 - I40","B_3 - I40","B_4 - I40","B_5 - I40","B_6 - I40","B_7 - I40","B_8 - I40","B_1 - I41","B_2 - I41","B_3 - I41","B_4 - I41","B_5 - I41","B_6 - I41","B_7 - I41","B_8 - I41","B_1 - I42","B_2 - I42","B_3 - I42","B_4 - I42","B_5 - I42","B_6 - I42","B_7 - I42","B_8 - I42","B_1 - I43","B_2 - I43","B_3 - I43","B_4 - I43","B_5 - I43","B_6 - I43","B_7 - I43","B_8 - I43","B_1 - I44","B_2 - I44","B_3 - I44","B_4 - I44","B_5 - I44","B_6 - I44","B_7 - I44","B_8 - I44","B_1 - I47","B_2 - I47","B_3 - I47","B_4 - I47","B_5 - I47","B_6 - I47","B_7 - I47","B_8 - I47","B_1 - I48","B_2 - I48","B_3 - I48","B_4 - I48","B_5 - I48","B_6 - I48","B_7 - I48","B_8 - I48"," I38"," I39"," I40"," I41"," I42"," I43"," I44"," I47"," I48"
2026-08-22 19:00:00,0.00773 Mpa,0.00347 Mpa,0.00495 Mpa,0.0702 Mpa,0.0116 Mpa,0.00652 Mpa,6.10 Mpa,6.10 Mpa,0.00214 Mpa,0.0328 Mpa,6.10 Mpa,0.0218 Mpa,0.0372 Mpa,0.0191 Mpa,6.10 Mpa,0.0197 Mpa,6.07 Mpa,0.0278 Mpa,0.0235 Mpa,0.0308 Mpa,0.0184 Mpa,0.0447 Mpa,0.0624 Mpa,0.0746 Mpa,0.164 Mpa,0.175 Mpa,0.157 Mpa,3.22 Mpa,0.188 Mpa,0.183 Mpa,0.204 Mpa,0.162 Mpa,0.00466 Mpa,0.0150 Mpa,0.0480 Mpa,0.00235 Mpa,0.00997 Mpa,6.10 Mpa,0.0134 Mpa,0.0241 Mpa,0.000240 Mpa,3.44 Mpa,6.10 Mpa,0 Mpa,0.00771 Mpa,0.0342 Mpa,0.000846 Mpa,0.00558 Mpa,,,,,,,,,,,,,,,,,0.0467 Mpa,0.0548 Mpa,0.0594 Mpa,0.0574 Mpa,6.10 Mpa,0.195 Mpa,0.0299 Mpa,0.0496 Mpa,1547 RPM,1806 RPM,1778 RPM,1757 RPM,1572 RPM,1668 RPM,,,1764 RPM
2026-08-22 22:00:00,0.00738 Mpa,0.00321 Mpa,0.00387 Mpa,0.475 Mpa,0.0107 Mpa,0.00595 Mpa,6.10 Mpa,6.10 Mpa,0.00304 Mpa,0.0374 Mpa,6.10 Mpa,0.0246 Mpa,0.0418 Mpa,0.0246 Mpa,6.10 Mpa,0.0248 Mpa,6.08 Mpa,0.0313 Mpa,0.0270 Mpa,0.0337 Mpa,0.0214 Mpa,0.0469 Mpa,0.0649 Mpa,0.0770 Mpa,0.191 Mpa,0.202 Mpa,0.184 Mpa,3.13 Mpa,0.216 Mpa,0.210 Mpa,0.231 Mpa,0.189 Mpa,0.0121 Mpa,0.0227 Mpa,0.0481 Mpa,0.0000569 Mpa,0.0196 Mpa,6.10 Mpa,0.0237 Mpa,0.0245 Mpa,0.000330 Mpa,2.03 Mpa,6.10 Mpa,0 Mpa,0.0122 Mpa,0.0407 Mpa,0.00163 Mpa,0.0117 Mpa,0.0776 Mpa,0.0987 Mpa,6.08 Mpa,0.119 Mpa,0.0568 Mpa,0.117 Mpa,0.102 Mpa,0.116 Mpa,,,,,,,,,0.0433 Mpa,0.0535 Mpa,0.0584 Mpa,0.0549 Mpa,6.10 Mpa,0.0406 Mpa,0.0267 Mpa,0.0456 Mpa,1612 RPM,1796 RPM,1791 RPM,1745 RPM,1433 RPM,1841 RPM,1222 RPM,,1791 RPM
2026-08-23 01:00:00,0.00869 Mpa,0.00378 Mpa,0.0480 Mpa,1.23 Mpa,0.0131 Mpa,0.00731 Mpa,6.10 Mpa,6.10 Mpa,0.00557 Mpa,0.0406 Mpa,6.10 Mpa,0.0263 Mpa,0.0419 Mpa,0.0256 Mpa,6.10 Mpa,0.0269 Mpa,6.08 Mpa,0.0272 Mpa,0.0241 Mpa,0.0313 Mpa,0.0197 Mpa,0.0454 Mpa,0.0609 Mpa,0.0764 Mpa,0.160 Mpa,0.171 Mpa,0.152 Mpa,3.13 Mpa,0.186 Mpa,0.180 Mpa,0.199 Mpa,0.156 Mpa,0.00326 Mpa,0.00852 Mpa,0.0430 Mpa,0.000605 Mpa,0.0102 Mpa,6.10 Mpa,0.0128 Mpa,0.0184 Mpa,0.000468 Mpa,0.0139 Mpa,6.10 Mpa,0.0000624 Mpa,0.0126 Mpa,0.0362 Mpa,0.00190 Mpa,0.00899 Mpa,0.0908 Mpa,0.110 Mpa,6.10 Mpa,0.130 Mpa,0.0662 Mpa,0.126 Mpa,0.117 Mpa,0.116 Mpa,,,,,,,,,0.0325 Mpa,0.0403 Mpa,0.0483 Mpa,0.0426 Mpa,6.10 Mpa,0.0426 Mpa,0.0235 Mpa,0.0391 Mpa,1740 RPM,1763 RPM,1705 RPM,1793 RPM,1514 RPM,1541 RPM,1635 RPM,,1725 RPM
2026-08-23 04:00:00,0.00761 Mpa,0.00270 Mpa,0.0955 Mpa,0.999 Mpa,0.00901 Mpa,0.00515 Mpa,6.10 Mpa,6.10 Mpa,0.00465 Mpa,0.0401 Mpa,6.10 Mpa,0.0248 Mpa,0.0401 Mpa,0.0271 Mpa,6.10 Mpa,0.0270 Mpa,6.08 Mpa,0.0280 Mpa,0.0259 Mpa,0.0304 Mpa,0.0199 Mpa,0.0441 Mpa,0.0613 Mpa,0.0750 Mpa,0.169 Mpa,0.180 Mpa,0.161 Mpa,2.88 Mpa,0.195 Mpa,0.188 Mpa,0.209 Mpa,0.163 Mpa,0.00618 Mpa,0.0182 Mpa,0.0452 Mpa,0.000107 Mpa,0.00719 Mpa,6.10 Mpa,0.0150 Mpa,0.0238 Mpa,0.000196 Mpa,0.0165 Mpa,6.10 Mpa,0 Mpa,0.0128 Mpa,0.0385 Mpa,0.00188 Mpa,0.00943 Mpa,0.0749 Mpa,0.0940 Mpa,6.10 Mpa,0.114 Mpa,0.0467 Mpa,0.109 Mpa,0.0995 Mpa,0.0980 Mpa,,,,,,,,,,,,,,,,,1657 RPM,1713 RPM,1662 RPM,1756 RPM,1045 RPM,1714 RPM,1682 RPM,,
2026-08-23 07:00:00,0.00713 Mpa,0.00210 Mpa,0.110 Mpa,0.682 Mpa,0.00738 Mpa,0.00438 Mpa,6.10 Mpa,6.10 Mpa,0.00475 Mpa,0.0380 Mpa,6.10 Mpa,0.0232 Mpa,0.0384 Mpa,0.0246 Mpa,6.10 Mpa,0.0256 Mpa,6.09 Mpa,0.0230 Mpa,0.0205 Mpa,0.0268 Mpa,0.0168 Mpa,0.0423 Mpa,0.0575 Mpa,0.0727 Mpa,0.187 Mpa,0.201 Mpa,0.182 Mpa,3.15 Mpa,0.212 Mpa,0.207 Mpa,0.228 Mpa,0.181 Mpa,0.00908 Mpa,0.0190 Mpa,0.0530 Mpa,0.00231 Mpa,0.0187 Mpa,6.10 Mpa,0.0230 Mpa,0.0279 Mpa,0.000201 Mpa,0.0450 Mpa,6.10 Mpa,0 Mpa,0.0128 Mpa,0.0382 Mpa,0.00188 Mpa,0.00966 Mpa,0.0458 Mpa,0.0666 Mpa,6.10 Mpa,0.0854 Mpa,0.0179 Mpa,0.0785 Mpa,0.0710 Mpa,0.0693 Mpa,,,,,,,,,,,,,,,,,1553 RPM,1611 RPM,1602 RPM,1782 RPM,1632 RPM,1743 RPM,1760 RPM,,
2026-08-23 10:00:00,0.00571 Mpa,0.00121 Mpa,0.0295 Mpa,1.06 Mpa,0.00537 Mpa,0.00336 Mpa,6.10 Mpa,6.10 Mpa,0.00485 Mpa,0.0319 Mpa,6.10 Mpa,0.0199 Mpa,0.0349 Mpa,0.0164 Mpa,6.10 Mpa,0.0192 Mpa,6.10 Mpa,0.0290 Mpa,0.0276 Mpa,0.0335 Mpa,0.0243 Mpa,0.0498 Mpa,0.0626 Mpa,0.0766 Mpa,0.171 Mpa,0.185 Mpa,0.166 Mpa,3.25 Mpa,0.195 Mpa,0.188 Mpa,0.213 Mpa,0.165 Mpa,0.00693 Mpa,0.0180 Mpa,0.0558 Mpa,0.00433 Mpa,0.0184 Mpa,6.10 Mpa,0.0222 Mpa,0.0285 Mpa,0.0000809 Mpa,0.0944 Mpa,6.10 Mpa,0 Mpa,0.00699 Mpa,0.0309 Mpa,0.000307 Mpa,0.00302 Mpa,0.0442 Mpa,0.0666 Mpa,6.10 Mpa,0.0859 Mpa,0.0171 Mpa,0.0806 Mpa,0.0697 Mpa,0.0666 Mpa,,,,,,,,,0.0406 Mpa,0.0425 Mpa,0.0508 Mpa,0.0491 Mpa,6.10 Mpa,0.149 Mpa,0.0251 Mpa,0.0486 Mpa,1561 RPM,1485 RPM,1558 RPM,1667 RPM,1766 RPM,1664 RPM,1766 RPM,,5794 RPM
2026-08-23 13:00:00,0.00407 Mpa,0.00134 Mpa,0.00324 Mpa,0.682 Mpa,0.00467 Mpa,0.00249 Mpa,6.10 Mpa,6.10 Mpa,0.00203 Mpa,0.0268 Mpa,6.10 Mpa,0.0172 Mpa,0.0299 Mpa,0.0140 Mpa,6.10 Mpa,0.0149 Mpa,6.09 Mpa,0.0263 Mpa,0.0230 Mpa,0.0306 Mpa,0.0193 Mpa,0.0441 Mpa,0.0600 Mpa,0.0733 Mpa,0.185 Mpa,0.197 Mpa,0.175 Mpa,3.04 Mpa,0.206 Mpa,0.194 Mpa,0.223 Mpa,0.181 Mpa,0.00258 Mpa,0.00461 Mpa,0.0351 Mpa,0.0000921 Mpa,0.00691 Mpa,6.10 Mpa,0.00972 Mpa,0.0181 Mpa,0.0000112 Mpa,4.22 Mpa,6.10 Mpa,0 Mpa,0.00665 Mpa,0.0275 Mpa,0.000202 Mpa,0.00491 Mpa,0.0454 Mpa,0.0667 Mpa,6.10 Mpa,0.0850 Mpa,0.0193 Mpa,0.0806 Mpa,0.0699 Mpa,0.0654 Mpa,,,,,,,,,,,,,,,,,1447 RPM,1466 RPM,1658 RPM,1316 RPM,1587 RPM,1433 RPM,1726 RPM,,
2026-08-23 16:00:00,0.00173 Mpa,0.000568 Mpa,0.109 Mpa,0.911 Mpa,0.0147 Mpa,0.00168 Mpa,6.10 Mpa,6.10 Mpa,0.00547 Mpa,0.0347 Mpa,6.10 Mpa,0.0248 Mpa,0.0386 Mpa,0.0232 Mpa,6.10 Mpa,0.0243 Mpa,6.08 Mpa,0.0276 Mpa,0.0270 Mpa,0.0321 Mpa,0.0237 Mpa,0.0482 Mpa,0.0624 Mpa,0.0762 Mpa,0.223 Mpa,0.239 Mpa,0.219 Mpa,3.01 Mpa,0.248 Mpa,0.239 Mpa,0.265 Mpa,0.220 Mpa,0.0104 Mpa,0.0118 Mpa,0.0443 Mpa,0.000277 Mpa,0.0154 Mpa,6.10 Mpa,0.0165 Mpa,0.0256 Mpa,0 Mpa,6.04 Mpa,6.10 Mpa,0 Mpa,0.00980 Mpa,0.0363 Mpa,0.00201 Mpa,0.0224 Mpa,0.0489 Mpa,0.0698 Mpa,6.10 Mpa,0.0890 Mpa,0.0237 Mpa,0.0865 Mpa,0.0711 Mpa,0.0696 Mpa,,,,,,,,,,,,,,,,,737 RPM,1789 RPM,1719 RPM,1662 RPM,1654 RPM,1383 RPM,1690 RPM,,
2026-08-23 19:00:00,0.00538 Mpa,0.00195 Mpa,2.42 Mpa,0.781 Mpa,0.0246 Mpa,0.00596 Mpa,6.10 Mpa,6.10 Mpa,0.00511 Mpa,0.0387 Mpa,6.10 Mpa,0.0282 Mpa,0.0401 Mpa,0.0273 Mpa,6.10 Mpa,0.0271 Mpa,6.08 Mpa,0.0316 Mpa,0.0310 Mpa,0.0349 Mpa,0.0245 Mpa,0.0481 Mpa,0.0646 Mpa,0.0789 Mpa,0.199 Mpa,0.212 Mpa,0.193 Mpa,3.37 Mpa,0.226 Mpa,0.217 Mpa,0.238 Mpa,0.195 Mpa,0.0153 Mpa,0.0169 Mpa,0.0491 Mpa,0.000526 Mpa,0.0121 Mpa,6.10 Mpa,0.0202 Mpa,0.0253 Mpa,0.000309 Mpa,4.12 Mpa,6.10 Mpa,0.0000134 Mpa,0.0145 Mpa,0.0437 Mpa,0.00185 Mpa,0.0110 Mpa,0.0491 Mpa,0.0676 Mpa,6.10 Mpa,0.0896 Mpa,0.0308 Mpa,0.0868 Mpa,0.0751 Mpa,0.0716 Mpa,,,,,,,,,,,,,,,,,718 RPM,1800 RPM,1741 RPM,1815 RPM,1340 RPM,1827 RPM,1594 RPM,,
2026-08-23 22:00:00,0.0103 Mpa,0.00390 Mpa,0.00603 Mpa,0.697 Mpa,0.0182 Mpa,0.00745 Mpa,6.10 Mpa,6.10 Mpa,0.00698 Mpa,0.0408 Mpa,6.10 Mpa,0.0292 Mpa,0.0421 Mpa,0.0288 Mpa,6.10 Mpa,0.0284 Mpa,6.09 Mpa,0.0305 Mpa,0.0286 Mpa,0.0329 Mpa,0.0236 Mpa,0.0463 Mpa,0.0624 Mpa,0.0781 Mpa,0.199 Mpa,0.213 Mpa,0.196 Mpa,3.26 Mpa,0.227 Mpa,0.219 Mpa,0.239 Mpa,0.194 Mpa,0.00545 Mpa,0.0195 Mpa,0.0516 Mpa,0.00127 Mpa,0.0135 Mpa,6.10 Mpa,0.0213 Mpa,0.0256 Mpa,0.000204 Mpa,4.09 Mpa,6.10 Mpa,0.0000271 Mpa,0.0163 Mpa,0.0451 Mpa,0.00164 Mpa,0.0138 Mpa,0.0546 Mpa,0.0753 Mpa,6.10 Mpa,0.0979 Mpa,0.0357 Mpa,0.0947 Mpa,0.0793 Mpa,0.0771 Mpa,,,,,,,,,,,,,,,,,1415 RPM,1778 RPM,1675 RPM,1844 RPM,1213 RPM,1821 RPM,1641 RPM,,
2026-08-24 01:00:00,0.00819 Mpa,0.00248 Mpa,0.00500 Mpa,0.285 Mpa,0.00862 Mpa,0.00427 Mpa,6.10 Mpa,6.10 Mpa,0.00587 Mpa,0.0397 Mpa,6.10 Mpa,0.0281 Mpa,0.0406 Mpa,0.0267 Mpa,6.10 Mpa,0.0273 Mpa,6.10 Mpa,0.0309 Mpa,0.0299 Mpa,0.0353 Mpa,0.0230 Mpa,0.0474 Mpa,0.0627 Mpa,0.0772 Mpa,0.206 Mpa,0.220 Mpa,0.200 Mpa,3.23 Mpa,0.231 Mpa,0.222 Mpa,0.246 Mpa,0.199 Mpa,,,,,,,,,0.000274 Mpa,1.65 Mpa,6.10 Mpa,0.0000137 Mpa,0.0156 Mpa,0.0409 Mpa,0.00213 Mpa,0.00963 Mpa,0.0544 Mpa,0.0747 Mpa,6.10 Mpa,0.0972 Mpa,0.0338 Mpa,0.0919 Mpa,0.0786 Mpa,0.0759 Mpa,,,,,,,,,,,,,,,,,1723 RPM,1692 RPM,1710 RPM,1639 RPM,,1800 RPM,1634 RPM,,
2026-08-24 04:00:00,0.00701 Mpa,0.00257 Mpa,0.00412 Mpa,0.460 Mpa,0.00986 Mpa,0.00502 Mpa,6.10 Mpa,6.10 Mpa,0.00668 Mpa,0.0402 Mpa,6.10 Mpa,0.0290 Mpa,0.0471 Mpa,0.0322 Mpa,6.10 Mpa,0.0346 Mpa,6.10 Mpa,0.0293 Mpa,0.0267 Mpa,0.0343 Mpa,0.0187 Mpa,0.0445 Mpa,0.0606 Mpa,0.0764 Mpa,0.187 Mpa,0.198 Mpa,0.178 Mpa,3.22 Mpa,0.211 Mpa,0.198 Mpa,0.223 Mpa,0.181 Mpa,,,,,,,,,0.000165 Mpa,3.10 Mpa,6.10 Mpa,0 Mpa,0.0117 Mpa,0.0362 Mpa,0.00114 Mpa,0.00501 Mpa,0.0552 Mpa,0.0751 Mpa,6.10 Mpa,0.0986 Mpa,0.0353 Mpa,0.0908 Mpa,0.0779 Mpa,0.0759 Mpa,,,,,,,,,,,,,,,,,1658 RPM,1748 RPM,1637 RPM,1375 RPM,,1653 RPM,1368 RPM,,
2026-08-24 07:00:00,0.00738 Mpa,0.00327 Mpa,0.00296 Mpa,1.12 Mpa,0.00862 Mpa,0.00592 Mpa,6.10 Mpa,6.10 Mpa,0.00678 Mpa,0.0375 Mpa,6.10 Mpa,0.0264 Mpa,0.0406 Mpa,0.0242 Mpa,6.10 Mpa,0.0263 Mpa,6.10 Mpa,0.0260 Mpa,0.0245 Mpa,0.0308 Mpa,0.0196 Mpa,0.0416 Mpa,0.0589 Mpa,0.0741 Mpa,0.247 Mpa,0.258 Mpa,0.239 Mpa,3.26 Mpa,0.271 Mpa,0.262 Mpa,0.284 Mpa,0.243 Mpa,0.0205 Mpa,0.0293 Mpa,0.0568 Mpa,0.00351 Mpa,0.0117 Mpa,6.10 Mpa,0.0263 Mpa,0.0287 Mpa,0 Mpa,3.99 Mpa,6.10 Mpa,0 Mpa,0.0105 Mpa,0.0347 Mpa,0.000732 Mpa,0.00323 Mpa,0.0536 Mpa,0.0762 Mpa,6.10 Mpa,0.0975 Mpa,0.0321 Mpa,0.0929 Mpa,0.0791 Mpa,0.0762 Mpa,,,,,,,,,,,,,,,,,1358 RPM,1705 RPM,1335 RPM,1669 RPM,1300 RPM,1706 RPM,1769 RPM,,
2026-08-24 10:00:00,0.0104 Mpa,0.00516 Mpa,0.00832 Mpa,0.186 Mpa,0.0125 Mpa,0.00786 Mpa,6.10 Mpa,6.10 Mpa,0.00610 Mpa,0.0394 Mpa,6.10 Mpa,0.0266 Mpa,0.0402 Mpa,0.0236 Mpa,6.10 Mpa,0.0263 Mpa,6.10 Mpa,0.0330 Mpa,0.0270 Mpa,0.0385 Mpa,0.0268 Mpa,0.0460 Mpa,0.0542 Mpa,0.0765 Mpa,0.233 Mpa,0.247 Mpa,0.228 Mpa,3.20 Mpa,0.259 Mpa,0.250 Mpa,0.275 Mpa,0.228 Mpa,,,,,,,,,0.0000216 Mpa,6.05 Mpa,6.10 Mpa,0 Mpa,0.00604 Mpa,0.0268 Mpa,0.0000216 Mpa,0.000280 Mpa,0.0536 Mpa,0.0751 Mpa,6.10 Mpa,0.0964 Mpa,0.0322 Mpa,0.0907 Mpa,0.0779 Mpa,0.0743 Mpa,,,,,,,,,,,,,,,,,1320 RPM,1656 RPM,965 RPM,1697 RPM,,1703 RPM,1580 RPM,,
2026-08-24 13:00:00,0.00437 Mpa,0.00161 Mpa,0.00272 Mpa,0.156 Mpa,0.00634 Mpa,0.00359 Mpa,6.10 Mpa,6.10 Mpa,0.00257 Mpa,0.0284 Mpa,6.10 Mpa,0.0180 Mpa,0.0315 Mpa,0.0153 Mpa,6.10 Mpa,0.0172 Mpa,6.10 Mpa,0.0466 Mpa,0.0242 Mpa,0.0464 Mpa,0.0241 Mpa,0.0479 Mpa,0.0487 Mpa,0.0730 Mpa,0.189 Mpa,0.203 Mpa,0.183 Mpa,3.08 Mpa,0.212 Mpa,0.202 Mpa,0.229 Mpa,0.181 Mpa,,,,,,,,,0 Mpa,6.10 Mpa,6.10 Mpa,0 Mpa,0.0163 Mpa,0.0395 Mpa,0 Mpa,0.0170 Mpa,0.0536 Mpa,0.0747 Mpa,6.10 Mpa,0.0975 Mpa,0.0314 Mpa,0.0911 Mpa,0.0772 Mpa,0.0755 Mpa,,,,,,,,,,,,,,,,,1538 RPM,1520 RPM,905 RPM,1536 RPM,,1323 RPM,1679 RPM,,
2026-08-24 16:00:00,0.00620 Mpa,0.00162 Mpa,0.00198 Mpa,0.330 Mpa,0.00828 Mpa,0.00422 Mpa,6.10 Mpa,6.10 Mpa,0.00617 Mpa,0.0407 Mpa,6.10 Mpa,0.0254 Mpa,0.0428 Mpa,0.0259 Mpa,6.10 Mpa,0.0283 Mpa,6.09 Mpa,0.0301 Mpa,0.0285 Mpa,0.0349 Mpa,0.0233 Mpa,0.0459 Mpa,0.0624 Mpa,0.0787 Mpa,0.185 Mpa,0.198 Mpa,0.179 Mpa,3.17 Mpa,0.209 Mpa,0.204 Mpa,0.226 Mpa,0.180 Mpa,,,,,,,,,0.000321 Mpa,6.08 Mpa,6.10 Mpa,0 Mpa,0.0102 Mpa,0.0359 Mpa,0.000868 Mpa,0.00432 Mpa,0.0513 Mpa,0.0707 Mpa,6.10 Mpa,0.0942 Mpa,0.0295 Mpa,0.0914 Mpa,0.0767 Mpa,0.0721 Mpa,,,,,,,,,0.0487 Mpa,0.0610 Mpa,0.0674 Mpa,0.0656 Mpa,6.10 Mpa,0.0590 Mpa,0.0399 Mpa,0.0524 Mpa,1633 RPM,1403 RPM,1639 RPM,1690 RPM,,1580 RPM,1773 RPM,,952 RPM
2026-08-24 19:00:00,0.00817 Mpa,0.00249 Mpa,0.00472 Mpa,0.237 Mpa,0.00878 Mpa,0.00570 Mpa,6.10 Mpa,6.10 Mpa,0.00730 Mpa,0.0399 Mpa,6.10 Mpa,0.0294 Mpa,0.0455 Mpa,0.0299 Mpa,6.10 Mpa,0.0317 Mpa,6.08 Mpa,0.0235 Mpa,0.0221 Mpa,0.0287 Mpa,0.0186 Mpa,0.0408 Mpa,0.0591 Mpa,0.0704 Mpa,0.209 Mpa,0.221 Mpa,0.202 Mpa,3.01 Mpa,0.233 Mpa,0.231 Mpa,0.250 Mpa,0.204 Mpa,0.0137 Mpa,0.0247 Mpa,0.0502 Mpa,0.00111 Mpa,0.00295 Mpa,6.10 Mpa,0.0244 Mpa,0.0210 Mpa,0.000491 Mpa,6.08 Mpa,6.10 Mpa,0 Mpa,0.0127 Mpa,0.0396 Mpa,0.000834 Mpa,0.00465 Mpa,0.0471 Mpa,0.0659 Mpa,6.10 Mpa,0.0895 Mpa,0.0279 Mpa,0.0879 Mpa,0.0727 Mpa,0.0681 Mpa,,,,,,,,,0.0471 Mpa,0.0471 Mpa,0.0489 Mpa,0.0480 Mpa,6.10 Mpa,0.0471 Mpa,0.0235 Mpa,0.0471 Mpa,1481 RPM,1816 RPM,1744 RPM,1836 RPM,923 RPM,1794 RPM,1783 RPM,,720 RPM
2026-08-24 22:00:00,0.00757 Mpa,0.00227 Mpa,0.134 Mpa,0.334 Mpa,0.00832 Mpa,0.00466 Mpa,6.10 Mpa,6.10 Mpa,0.00518 Mpa,0.0387 Mpa,6.10 Mpa,0.0293 Mpa,0.0447 Mpa,0.0306 Mpa,6.10 Mpa,0.0303 Mpa,6.10 Mpa,0.0256 Mpa,0.0240 Mpa,0.0308 Mpa,0.0199 Mpa,0.0419 Mpa,0.0588 Mpa,0.0725 Mpa,0.181 Mpa,0.193 Mpa,0.173 Mpa,2.98 Mpa,0.205 Mpa,0.202 Mpa,0.222 Mpa,0.178 Mpa,0.0103 Mpa,0.0247 Mpa,0.0491 Mpa,0.000358 Mpa,0.00185 Mpa,6.06 Mpa,0.0245 Mpa,0.0234 Mpa,0.000551 Mpa,6.09 Mpa,6.10 Mpa,0.0000122 Mpa,0.0128 Mpa,0.0404 Mpa,0.00111 Mpa,0.00579 Mpa,0.0468 Mpa,0.0661 Mpa,6.10 Mpa,0.0906 Mpa,0.0292 Mpa,0.0887 Mpa,0.0734 Mpa,0.0682 Mpa,,,,,,,,,0.0349 Mpa,0.0419 Mpa,0.0476 Mpa,0.0462 Mpa,6.10 Mpa,0.0468 Mpa,0.0193 Mpa,0.0380 Mpa,1622 RPM,1824 RPM,1676 RPM,1817 RPM,871 RPM,1815 RPM,1751 RPM,,1592 RPM
2026-08-25 01:00:00,0.00979 Mpa,0.00252 Mpa,0.696 Mpa,0.346 Mpa,0.00901 Mpa,0.00536 Mpa,6.10 Mpa,6.10 Mpa,0.00777 Mpa,0.0439 Mpa,6.10 Mpa,0.0311 Mpa,0.0483 Mpa,0.0343 Mpa,6.10 Mpa,0.0366 Mpa,6.10 Mpa,0.0240 Mpa,0.0231 Mpa,0.0295 Mpa,0.0171 Mpa,0.0403 Mpa,0.0579 Mpa,0.0705 Mpa,0.122 Mpa,0.132 Mpa,0.114 Mpa,3.36 Mpa,0.147 Mpa,0.141 Mpa,0.159 Mpa,0.120 Mpa,,,,,,,,,0.000500 Mpa,6.10 Mpa,6.10 Mpa,0.0000278 Mpa,0.0135 Mpa,0.0414 Mpa,0.00167 Mpa,0.00705 Mpa,0.0514 Mpa,0.0715 Mpa,6.10 Mpa,0.0954 Mpa,0.0315 Mpa,0.0929 Mpa,0.0760 Mpa,0.0726 Mpa,,,,,,,,,0.0292 Mpa,0.0409 Mpa,0.0466 Mpa,0.0456 Mpa,6.10 Mpa,0.0464 Mpa,0.0186 Mpa,0.0334 Mpa,1656 RPM,1672 RPM,1693 RPM,1796 RPM,,1828 RPM,1786 RPM,,1749 RPM
2026-08-25 04:00:00,0.00916 Mpa,0.00223 Mpa,0.347 Mpa,0.237 Mpa,0.00785 Mpa,0.00432 Mpa,6.10 Mpa,6.10 Mpa,0.00973 Mpa,0.0446 Mpa,6.10 Mpa,0.0315 Mpa,0.0447 Mpa,0.0347 Mpa,6.10 Mpa,0.0359 Mpa,6.09 Mpa,0.0270 Mpa,0.0248 Mpa,0.0309 Mpa,0.0197 Mpa,0.0380 Mpa,0.0554 Mpa,0.0740 Mpa,0.128 Mpa,0.140 Mpa,0.123 Mpa,3.77 Mpa,0.155 Mpa,0.149 Mpa,0.168 Mpa,0.128 Mpa,,,,,,,,,0.000656 Mpa,6.04 Mpa,6.10 Mpa,0.0000742 Mpa,0.0117 Mpa,0.0386 Mpa,0.00162 Mpa,0.0100 Mpa,0.0483 Mpa,0.0680 Mpa,6.10 Mpa,0.0928 Mpa,0.0303 Mpa,0.0901 Mpa,0.0738 Mpa,0.0698 Mpa,,,,,,,,,0.0330 Mpa,0.0440 Mpa,0.0486 Mpa,0.0470 Mpa,6.10 Mpa,0.0481 Mpa,0.0197 Mpa,0.0319 Mpa,1636 RPM,1732 RPM,1448 RPM,1776 RPM,,1557 RPM,1639 RPM,,1544 RPM
2026-08-25 07:00:00,0.00737 Mpa,0.00226 Mpa,0.0161 Mpa,0.333 Mpa,0.00845 Mpa,0.00365 Mpa,6.10 Mpa,6.10 Mpa,0.00411 Mpa,0.0386 Mpa,6.10 Mpa,0.0230 Mpa,0.0366 Mpa,0.0243 Mpa,6.10 Mpa,0.0248 Mpa,6.09 Mpa,0.0261 Mpa,0.0246 Mpa,0.0311 Mpa,0.0190 Mpa,0.0409 Mpa,0.0575 Mpa,0.0742 Mpa,0.137 Mpa,0.148 Mpa,0.131 Mpa,3.55 Mpa,0.163 Mpa,0.157 Mpa,0.177 Mpa,0.136 Mpa,,,,,,,,,0.000525 Mpa,5.26 Mpa,6.10 Mpa,0.0000343 Mpa,0.0136 Mpa,0.0401 Mpa,0.000754 Mpa,0.00444 Mpa,0.0493 Mpa,0.0712 Mpa,6.10 Mpa,0.0950 Mpa,0.0390 Mpa,0.0936 Mpa,0.0737 Mpa,0.0713 Mpa,,,,,,,,,0.0327 Mpa,0.0442 Mpa,0.0482 Mpa,0.0480 Mpa,6.10 Mpa,0.0475 Mpa,0.0215 Mpa,0.0367 Mpa,1661 RPM,1510 RPM,1607 RPM,1769 RPM,,1762 RPM,1086 RPM,,1660 RPM
