sep=,
"Time","I38"
1787061810000,26.663333333333338
1787061825000,26.69666666666667
1787061840000,26.680000000000003
1787061855000,26.676666666666666
1787061870000,26.709999999999997
1787061885000,26.680000000000003
1787061900000,26.69333333333333
1787061915000,26.69333333333333
1787061930000,26.66333333333333
1787061945000,26.743333333333336
1787061960000,26.69333333333334
1787061975000,26.676666666666666
1787061990000,26.66333333333333
1787062005000,26.676666666666666
1787062020000,26.676666666666666
1787062035000,26.69333333333333
1787062050000,26.69333333333334
1787062065000,26.66
1787062080000,
1787062095000,
1787062110000,
1787062125000,26.685000000000002
1787062140000,26.676666666666666
1787062155000,26.676666666666666
1787062170000,26.66
1787062185000,26.676666666666666
1787062200000,26.697500000000005
1787062215000,26.66
1787062230000,26.66
1787062245000,26.709999999999997
1787062260000,26.66
1787062275000,26.66
1787062290000,26.646666666666665
1787062305000,26.69333333333334
1787062320000,26.66
1787062335000,25.80666666666667
1787062350000,25.773333333333337
1787062365000,26.676666666666666
1787062380000,26.676666666666666
1787062395000,26.646666666666665
1787062410000,26.676666666666666
1787062425000,26.616666666666664
1787062440000,26.66333333333333
1787062455000,26.646666666666665
1787062470000,26.66333333333333
1787062485000,26.676666666666666
1787062500000,26.676666666666666
1787062515000,26.676666666666666
1787062530000,26.676666666666666
1787062545000,26.69333333333334
1787062560000,26.69333333333333
1787062575000,26.69333333333333
1787062590000,26.69333333333333
1787062605000,26.676666666666666
1787062620000,26.69333333333333
1787062635000,26.676666666666666
1787062650000,26.69333333333333
1787062665000,26.679999999999996
1787062680000,26.69333333333333
1787062695000,26.69333333333334
1787062710000,26.709999999999997
1787062725000,26.63
1787062740000,26.676666666666666
1787062755000,26.69333333333333
1787062770000,25.80666666666667
1787062785000,26.233333333333334
1787062800000,26.676666666666666
1787062815000,26.710000000000004
1787062830000,26.69333333333334
1787062845000,26.646666666666665
1787062860000,26.69333333333334
1787062875000,26.676666666666666
1787062890000,26.709999999999997
1787062905000,26.69333333333333
1787062920000,26.679999999999996
1787062935000,26.72666666666667
1787062950000,26.69333333333333
1787062965000,26.663333333333338
1787062980000,26.709999999999997
1787062995000,26.69333333333334
1787063010000,26.663333333333338
1787063025000,26.66333333333333
1787063040000,26.679999999999996
1787063055000,26.679999999999996
1787063070000,26.676666666666666
1787063085000,26.710000000000004
1787063100000,26.676666666666666
1787063115000,26.69333333333334
1787063130000,26.646666666666665
1787063145000,26.69333333333333
1787063160000,26.69333333333334
1787063175000,26.69333333333334
1787063190000,26.69333333333333
1787063205000,26.72666666666667
1787063220000,26.69333333333334
1787063235000,26.709999999999997
1787063250000,25.233333333333334
1787063265000,25.330000000000002
1787063280000,26.676666666666666
1787063295000,26.676666666666666
1787063310000,26.676666666666666
1787063325000,26.679999999999996
1787063340000,26.69333333333333
